/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_18_701.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_18_701.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_18_701.jpg, 0, 0, 0, 8.187823E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_18_822.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_18_822.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_18_822.jpg, 0, 0, 0, 8.186677E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_18_924.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_18_924.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_18_924.jpg, 0, 0, 0, 7.903398E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_048.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_048.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_048.jpg, 0, 0, 0, 7.904555E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_176.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_176.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_176.jpg, 0, 0, 0, 8.027583E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_289.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_289.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_289.jpg, 0, 0, 0, 7.823524E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_392.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_392.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_392.jpg, 0, 0, 0, 7.79425E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_516.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_516.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_516.jpg, 0, 0, 0, 7.806278E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_644.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_644.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_644.jpg, 0, 0, 0, 7.822907E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_744.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_744.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_744.jpg, 0, 0, 0, 7.835948E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_19_876.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_19_876.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_19_876.jpg, 0, 0, 0, 7.811753E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_008.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_008.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_008.jpg, 0, 0, 0, 7.767955E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_120.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_120.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_120.jpg, 0, 0, 0, 7.821227E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_242.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_242.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_242.jpg, 0, 0, 0, 7.830657E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_354.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_354.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_354.jpg, 0, 0, 0, 7.807546E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_466.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_466.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_466.jpg, 0, 0, 0, 7.903995E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_590.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_590.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_590.jpg, 0, 0, 0, 8.01786E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_716.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_716.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_716.jpg, 0, 0, 0, 7.800858E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_823.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_823.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_823.jpg, 0, 0, 0, 7.797872E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_20_925.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_20_925.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_20_925.jpg, 0, 0, 0, 7.791554E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_046.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_046.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_046.jpg, 0, 0, 0, 7.77716E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_147.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_147.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_147.jpg, 0, 0, 0, 7.817612E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_269.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_269.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_269.jpg, 0, 0, 0, 7.869759E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_401.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_401.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_401.jpg, 0, 0, 0, 7.824138E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_507.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_507.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_507.jpg, 0, 0, 0, 7.799063E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_630.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_630.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_630.jpg, 0, 0, 0, 7.84206E-05
/Users/iain.duncan/Desktop/Data/IMG/center_2020_05_01_12_46_21_772.jpg, /Users/iain.duncan/Desktop/Data/IMG/left_2020_05_01_12_46_21_772.jpg, /Users/iain.duncan/Desktop/Data/IMG/right_2020_05_01_12_46_21_772.jpg, 0, 0, 0, 7.909338E-05
